TEMP,TEMP_INTERP,TEMP_HEAT_SPIKE,TEMP_COLD_SPIKE,TEMP_EXTREME_INDEX,TEMP_PER10,TEMP_PER50,TEMP_PER90,TEMP_MEAN,MHW_EVENT_NUMBER,MHW_EVENT_CAT,MCS_EVENT_NUMBER,MCS_EVENT_CAT,MHW_EVENT_DURATION,MHW_EVENT_ONSET_RATE,MHW_EVENT_DECLINE_RATE,MCS_EVENT_DURATION,MCS_EVENT_ONSET_RATE,MCS_EVENT_DECLINE_RATE,MHW_EVENT_INTENSITY_MEAN,MHW_EVENT_INTENSITY_MAX,MHW_EVENT_INTENSITY_VAR,MHW_EVENT_INTENSITY_CUMULATIVE,MHW_EVENT_INTENSITY_MEAN_RELPERC,MHW_EVENT_INTENSITY_MAX_RELPERC,MHW_EVENT_INTENSITY_VAR_RELPERC,MHW_EVENT_INTENSITY_CUMULATIVE_RELPERC,MCS_EVENT_INTENSITY_MEAN,MCS_EVENT_INTENSITY_MAX,MCS_EVENT_INTENSITY_VAR,MCS_EVENT_INTENSITY_CUMULATIVE,MCS_EVENT_INTENSITY_MEAN_RELPERC,MCS_EVENT_INTENSITY_MAX_RELPERC,MCS_EVENT_INTENSITY_VAR_RELPERC,MCS_EVENT_INTENSITY_CUMULATIVE_RELPERC,TIME
23.25895691,23.25896,23.25895691,999999,12,18.33902054,20.14859314,22.11575928,20.18208847,42,2,0,0,10,0.674,0.37,0,0,0,3.247,4.312,0.618,32.466,1.283,2.363,0.619,12.828,0,0,0,0,0,0,0,0,05/02/2022
23.6593647,23.65936,23.6593647,999999,12,18.35373268,20.16152344,22.13598747,20.19496651,42,2,0,0,10,0.674,0.37,0,0,0,3.247,4.312,0.618,32.466,1.283,2.363,0.619,12.828,0,0,0,0,0,0,0,0,06/02/2022
24.52548027,24.52548,24.52548027,999999,12,18.36793175,20.18435631,22.16245995,20.21363449,42,2,0,0,10,0.674,0.37,0,0,0,3.247,4.312,0.618,32.466,1.283,2.363,0.619,12.828,0,0,0,0,0,0,0,0,07/02/2022
23.79719162,23.79719,23.79719162,999999,12,18.37521057,20.20720139,22.19165382,20.23249931,42,2,0,0,10,0.674,0.37,0,0,0,3.247,4.312,0.618,32.466,1.283,2.363,0.619,12.828,0,0,0,0,0,0,0,0,08/02/2022
23.19257545,23.19258,23.19257545,999999,12,18.38889351,20.22913475,22.22129059,20.2543335,42,2,0,0,10,0.674,0.37,0,0,0,3.247,4.312,0.618,32.466,1.283,2.363,0.619,12.828,0,0,0,0,0,0,0,0,09/02/2022
23.5384388,23.53844,23.5384388,999999,12,18.39710236,20.25207214,22.25237694,20.27464371,42,2,0,0,10,0.674,0.37,0,0,0,3.247,4.312,0.618,32.466,1.283,2.363,0.619,12.828,0,0,0,0,0,0,0,0,10/02/2022
24.33866692,24.33867,24.33866692,999999,12,18.40589638,20.27518768,22.27974319,20.29398384,42,2,0,0,10,0.674,0.37,0,0,0,3.247,4.312,0.618,32.466,1.283,2.363,0.619,12.828,0,0,0,0,0,0,0,0,11/02/2022
999999,23.49943,23.49943161,999999,12,18.412677,20.29285393,22.30647888,20.31098366,42,2,0,0,10,0.674,0.37,0,0,0,3.247,4.312,0.618,32.466,1.283,2.363,0.619,12.828,0,0,0,0,0,0,0,0,12/02/2022
999999,22.66019,22.6601944,999999,12,18.41466064,20.31060982,22.32646332,20.32639465,42,2,0,0,10,0.674,0.37,0,0,0,3.247,4.312,0.618,32.466,1.283,2.363,0.619,12.828,0,0,0,0,0,0,0,0,13/02/2022
24.55160904,24.55161,24.55160904,999999,12,18.41329765,20.55298233,22.5339119,20.5081562,43,2,0,0,10,1.68,0.335,0,0,0,3.085,4.313,0.565,30.847,1.118,2.288,0.537,11.178,0,0,0,0,0,0,0,0,24/02/2022
24.84886169,24.84886,24.84886169,999999,12,18.42951431,20.58641396,22.56044998,20.53578682,43,2,0,0,10,1.68,0.335,0,0,0,3.085,4.313,0.565,30.847,1.118,2.288,0.537,11.178,0,0,0,0,0,0,0,0,25/02/2022
23.39299965,23.393,23.39299965,999999,12,18.4491333,20.61867752,22.58136978,20.56239243,43,2,0,0,10,1.68,0.335,0,0,0,3.085,4.313,0.565,30.847,1.118,2.288,0.537,11.178,0,0,0,0,0,0,0,0,26/02/2022
23.56375694,23.56376,23.56375694,999999,12,18.47301102,20.65222168,22.5928299,20.58700905,43,2,0,0,10,1.68,0.335,0,0,0,3.085,4.313,0.565,30.847,1.118,2.288,0.537,11.178,0,0,0,0,0,0,0,0,27/02/2022
999999,23.43579,23.43579102,999999,12,18.50303879,20.67399063,22.58756142,20.60585365,43,2,0,0,10,1.68,0.335,0,0,0,3.085,4.313,0.565,30.847,1.118,2.288,0.537,11.178,0,0,0,0,0,0,0,0,28/02/2022
999999,23.30783,23.30782509,999999,12,18.53516464,20.69531593,22.58234291,20.62473564,43,2,0,0,10,1.68,0.335,0,0,0,3.085,4.313,0.565,30.847,1.118,2.288,0.537,11.178,0,0,0,0,0,0,0,0,01/03/2022
23.17985916,23.17986,23.17985916,999999,12,18.56386452,20.71853142,22.58045158,20.64472885,43,2,0,0,10,1.68,0.335,0,0,0,3.085,4.313,0.565,30.847,1.118,2.288,0.537,11.178,0,0,0,0,0,0,0,0,02/03/2022
999999,23.40897,23.40897369,999999,12,18.58943825,20.74049835,22.58183517,20.6644249,43,2,0,0,10,1.68,0.335,0,0,0,3.085,4.313,0.565,30.847,1.118,2.288,0.537,11.178,0,0,0,0,0,0,0,0,03/03/2022
23.63808632,23.63809,23.63808632,999999,12,18.61170502,20.75858917,22.58691254,20.68104324,43,2,0,0,10,1.68,0.335,0,0,0,3.085,4.313,0.565,30.847,1.118,2.288,0.537,11.178,0,0,0,0,0,0,0,0,04/03/2022
23.63367653,23.63368,23.63367653,999999,12,18.63727722,20.77781639,22.5952755,20.69989738,43,2,0,0,10,1.68,0.335,0,0,0,3.085,4.313,0.565,30.847,1.118,2.288,0.537,11.178,0,0,0,0,0,0,0,0,05/03/2022
25.0345974,25.0346,25.0345974,999999,12,18.74062309,20.86451378,22.67206802,20.79174957,44,2,0,0,7,4.243,0.355,0,0,0,3.929,4.243,0.268,27.502,2.06,2.363,0.262,14.422,0,0,0,0,0,0,0,0,10/03/2022
24.98237038,24.98237,24.98237038,999999,12,18.76688499,20.88389969,22.68436279,20.80858955,44,2,0,0,7,4.243,0.355,0,0,0,3.929,4.243,0.268,27.502,2.06,2.363,0.262,14.422,0,0,0,0,0,0,0,0,11/03/2022
25.02336502,25.02337,25.02336502,999999,12,18.77887115,20.90166435,22.69219398,20.81875916,44,2,0,0,7,4.243,0.355,0,0,0,3.929,4.243,0.268,27.502,2.06,2.363,0.262,14.422,0,0,0,0,0,0,0,0,12/03/2022
999999,24.68155,24.68154907,999999,12,18.802108,20.92355499,22.70546761,20.83704567,44,2,0,0,7,4.243,0.355,0,0,0,3.929,4.243,0.268,27.502,2.06,2.363,0.262,14.422,0,0,0,0,0,0,0,0,13/03/2022
24.33973503,24.33974,24.33973503,999999,12,18.82345734,20.94233017,22.71967735,20.85397224,44,2,0,0,7,4.243,0.355,0,0,0,3.929,4.243,0.268,27.502,2.06,2.363,0.262,14.422,0,0,0,0,0,0,0,0,14/03/2022
999999,24.55217,24.5521698,999999,12,18.84940033,20.96162949,22.73134537,20.87114029,44,2,0,0,7,4.243,0.355,0,0,0,3.929,4.243,0.268,27.502,2.06,2.363,0.262,14.422,0,0,0,0,0,0,0,0,15/03/2022
24.76460457,24.7646,24.76460457,999999,12,18.88234024,20.98635635,22.75165138,20.89505348,44,2,0,0,7,4.243,0.355,0,0,0,3.929,4.243,0.268,27.502,2.06,2.363,0.262,14.422,0,0,0,0,0,0,0,0,16/03/2022
