"","TIME","TEMP_2m","TEMP_21m","PER90_2m","PER90_21m"
"54",2016-02-19 12:00:00,18.9324989318848,18.8924674987793,18.8949413299561,18.3249015808105
"55",2016-02-20 12:00:00,19.4166660308838,19.0957698822021,18.9072227478027,18.3595752716064
"56",2016-02-21 12:00:00,19.3600006103516,19.2078018188477,18.9251766204834,18.3704051971436
"57",2016-02-22 12:00:00,19.1379165649414,18.9310188293457,18.9082660675049,18.3586597442627
"58",2016-02-23 12:00:00,19.3091659545898,19.1627254486084,18.8805770874023,18.3660049438477
"59",2016-02-24 12:00:00,19.2037506103516,19.1785850524902,18.8686103820801,18.3630886077881
"60",2016-02-25 12:00:00,19.2308330535889,19.1339511871338,18.8646373748779,18.3411312103271
"61",2016-02-26 12:00:00,19.1604175567627,19.109058380127,18.8204116821289,18.3308906555176
"62",2016-02-27 12:00:00,19.1954154968262,18.9612884521484,18.7826290130615,18.3036403656006
"63",2016-02-28 12:00:00,19.406665802002,19.1988048553467,18.7357501983643,18.2965259552002
"64",2016-02-29 12:00:00,19.3895835876465,19.3815040588379,18.7399883270264,18.2839012145996
"65",2016-03-01 12:00:00,19.2704162597656,19.2869167327881,18.7442264556885,18.271276473999
"66",2016-03-02 12:00:00,19.220832824707,18.9330234527588,18.7458400726318,18.2749919891357
"67",2016-03-03 12:00:00,19.2896995544434,19.1681995391846,18.7418956756592,18.3122596740723
"68",2016-03-04 12:00:00,19.546667098999,19.1206073760986,18.7759113311768,18.3255786895752
"69",2016-03-05 12:00:00,19.5479164123535,19.1972942352295,18.7836494445801,18.3564910888672
"70",2016-03-06 12:00:00,19.5866661071777,19.1507358551025,18.7919044494629,18.3888664245605
"71",2016-03-07 12:00:00,19.5991668701172,19.6151580810547,18.7856693267822,18.4088363647461
"72",2016-03-08 12:00:00,19.8041667938232,19.7636413574219,18.7900199890137,18.4264297485352
"73",2016-03-09 12:00:00,19.8513050079346,19.7838935852051,18.8010559082031,18.4408054351807
"74",2016-03-10 12:00:00,19.8233337402344,19.7275295257568,18.8282566070557,18.4594879150391
"75",2016-03-11 12:00:00,19.6795845031738,19.676607131958,18.8387584686279,18.4733543395996
"76",2016-03-12 12:00:00,20.0516662597656,19.4756107330322,18.8322067260742,18.4677352905273
"77",2016-03-13 12:00:00,19.6595840454102,19.2689266204834,18.8246021270752,18.474048614502
"78",2016-03-14 12:00:00,19.3379173278809,19.3046283721924,18.7939987182617,18.4590606689453
"79",2016-03-15 12:00:00,19.359167098999,19.3670635223389,18.7597713470459,18.4387302398682
"80",2016-03-16 12:00:00,19.4074993133545,19.3766975402832,18.7567291259766,18.4275245666504
"81",2016-03-17 12:00:00,19.2075004577637,19.1916770935059,18.7237911224365,18.4047565460205
"82",2016-03-18 12:00:00,19.1754169464111,19.1427822113037,18.6892757415771,18.3715648651123
"83",2016-03-19 12:00:00,19.3662490844727,19.3214740753174,18.6547203063965,18.3445739746094
"84",2016-03-20 12:00:00,19.2937507629395,19.410213470459,18.631778717041,18.3132343292236
"85",2016-03-21 12:00:00,19.7868995666504,19.6672992706299,18.5786037445068,18.2828216552734
"86",2016-03-22 12:00:00,19.7570838928223,19.3250408172607,18.540548324585,18.242374420166
"87",2016-03-23 12:00:00,19.577917098999,19.5587787628174,18.511266708374,18.1980514526367
"88",2016-03-24 12:00:00,19.3141670227051,19.0334053039551,18.4588642120361,18.1654071807861
"89",2016-03-25 12:00:00,19.1258335113525,19.0068836212158,18.4387493133545,18.1438751220703
"90",2016-03-26 12:00:00,18.9904174804688,18.9616260528564,18.405912399292,18.1108245849609
"91",2016-03-27 12:00:00,18.9500007629395,18.8658008575439,18.361536026001,18.0907020568848
"92",2016-03-28 12:00:00,18.9479160308838,18.7029800415039,18.3239593505859,18.0767822265625
"93",2016-03-29 12:00:00,19.4575004577637,19.0201072692871,18.2963390350342,18.0577945709229
"94",2016-03-30 12:00:00,19.1195831298828,18.366247177124,18.2631587982178,18.0420532226562
"95",2016-03-31 12:00:00,19.0429172515869,18.5596218109131,18.2379302978516,18.0263557434082
"96",2016-04-01 12:00:00,18.7579174041748,18.5287628173828,18.1653957366943,17.9960594177246
"97",2016-04-02 12:00:00,18.4825000762939,18.4934158325195,18.0984134674072,17.9275398254395
"98",2016-04-03 12:00:00,18.345832824707,18.1938419342041,18.0685367584229,17.8558082580566
"99",2016-04-04 12:00:00,18.8500003814697,18.7251300811768,18.0191307067871,17.8182048797607
"100",2016-04-05 12:00:00,18.7783336639404,18.7397651672363,17.971658706665,17.7507877349854
"101",2016-04-06 12:00:00,18.4333343505859,18.2970294952393,17.9354190826416,17.6800785064697
"102",2016-04-07 12:00:00,18.3341674804688,18.303092956543,17.878454208374,17.6130313873291
"103",2016-04-08 12:00:00,18.2891674041748,18.2723369598389,17.8312072753906,17.5512790679932
"104",2016-04-09 12:00:00,18.1987495422363,18.2101249694824,17.7657375335693,17.5063152313232
"105",2016-04-10 12:00:00,18.0870838165283,18.0990676879883,17.696813583374,17.4517230987549
"106",2016-04-11 12:00:00,18.0395832061768,18.027717590332,17.6518802642822,17.4205837249756
"107",2016-04-12 12:00:00,18.0216674804688,18.0293140411377,17.6044731140137,17.3859119415283
"108",2016-04-13 12:00:00,18.0754165649414,18.0699272155762,17.5830307006836,17.3381690979004
"109",2016-04-14 12:00:00,17.8983325958252,17.7571620941162,17.5491542816162,17.2952919006348
"110",2016-04-15 12:00:00,17.8562507629395,17.7750453948975,17.5112552642822,17.2553272247314
"111",2016-04-16 12:00:00,17.7837505340576,17.6727180480957,17.4578800201416,17.2092990875244
"112",2016-04-17 12:00:00,17.6749992370605,17.6914443969727,17.3947448730469,17.1559371948242
"113",2016-04-18 12:00:00,17.812084197998,17.7364654541016,17.3513641357422,17.1018829345703
"114",2016-04-19 12:00:00,18.0529174804688,17.9635143280029,17.297492980957,17.0485343933105
"115",2016-04-20 12:00:00,18.030834197998,17.8394947052002,17.2368144989014,16.9974613189697
"116",2016-04-21 12:00:00,18.1779174804688,18.163236618042,17.1975250244141,16.9571361541748
"117",2016-04-22 12:00:00,18.0379161834717,18.0245685577393,17.1452217102051,16.9138946533203
"118",2016-04-23 12:00:00,17.9237499237061,17.892427444458,17.0953960418701,16.8771800994873
"119",2016-04-24 12:00:00,17.8254165649414,17.8007068634033,17.046817779541,16.8402576446533
"120",2016-04-25 12:00:00,17.8341674804688,17.8060321807861,16.993932723999,16.803918838501
"121",2016-04-26 12:00:00,17.8454170227051,17.7454357147217,16.929615020752,16.7638874053955
"122",2016-04-27 12:00:00,17.8037490844727,17.7248706817627,16.8896408081055,16.7052574157715
"123",2016-04-28 12:00:00,17.5778007507324,17.573299407959,16.8324375152588,16.6693496704102
"124",2016-04-29 12:00:00,17.4937496185303,17.4182872772217,16.7820835113525,16.6171360015869
"125",2016-04-30 12:00:00,17.4433326721191,17.4307918548584,16.7358417510986,16.5666255950928
"126",2016-05-01 12:00:00,17.4445838928223,NA,16.6735553741455,16.5005168914795
"127",2016-05-02 12:00:00,16.9854164123535,16.9381427764893,16.6208267211914,16.4459114074707
"128",2016-05-03 12:00:00,16.6504344940186,NA,16.5702571868896,16.4034996032715
